Reaction_id,Condition1,Condition2,Condition3,Condition4,Condition5,Condition6
EX_co2_e,23.521631675518048,22.918293530515975,21.558149474203617,23.36997346407533,22.00055847647919,20.44635622954431
EX_cit_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_ibutac_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_iamoh_e,0.002002462208600873,1.0118582073625682e-05,0.0,0.002486938309057315,0.00171609984294549,0.0
EX_iamac_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_hxan_e,1.9664587360229433,0.0,1.9664587360229473,1.966458736022932,0.0,0.0
EX_his__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_btd_RR_e,6.172876586817807,6.91800739422007,2.991440213302905,5.8127925381942305,6.986233507674266,1.8905663659574974
EX_asp__L_e,3.1115402375466323,3.4165159933988676,3.555549266298265,3.2757462635879238,3.3071394704370505,3.508376012128327
EX_asn__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_h_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e,11.60015258467466,9.848788874568156,11.397405014182354,11.544036949204562,10.940874200816733,13.859380654492357
EX_arg__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_gua_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_gly_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_akg_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_ade_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_glx_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_glu__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_gln__L_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_glc__D_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_gam6p_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_aces_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_acald_e,0.0,0.0,10.10306610100523,0.0,0.0,11.325865349665595
EX_ac_e,0.08293505518021227,0.172767050333285,0.1322719737183604,0.08806138334841906,0.16841500510028062,0.1337471359452893
EX_Nbfortyr_e,0.00033512676004264865,0.01005618465866893,0.020006921334851328,0.0,0.0,0.01681594428950677
EX_4abz_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_g3pc_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_fum_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_3mop_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_for_e,0.0034961357813034204,0.003496135781477736,0.003496135781477736,0.0034961357813034204,0.0,0.0034961357813034204
EX_3mbald_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_3c3hmp_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_2phetoh_e,0.0,0.021807147385225198,0.0,0.0,0.02153490478930091,0.0012915614197826118
EX_2mppal_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_2mbtoh_e,1.2218773550159072,0.0,0.0,1.476945306271831,0.0,0.0
EX_2mbald_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_2mbac_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_fecost_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_etoh_e,0.00022099182401928572,0.0002,0.0003715289630742759,0.0002688127080440971,0.0003163480985606866,0.00036503824493239206
EX_2hb_e,0.62414403079048,1.8790044499751004,1.8832141877250257,0.3883661543846897,1.8701223349241187,1.8832141877250257
EX_ergst_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_epist_e,0.0,0.0,0.0,0.0,0.0,0.0
2HBO@2HBt2_rev,0.62414403079048,1.8790044499751004,1.8832141877250257,0.3883661543846897,1.8701223349241187,1.8832141877250257
ACALDt_rev,0.0,0.0,10.10306610100523,0.0,0.0,11.325865349665595
ACALDtm_rev,0.0,0.0002,0.0,0.0,0.0003163480985606866,0.0
2OBUTtm_rev,0.0,0.0,0.0,0.0,0.0,0.0
2PHETOHt_rev,0.0,0.021807147385225198,0.0,0.0,0.02153490478930091,0.0012915614197826118
AICART@IMPC_rev,0.0,0.002090861083459704,0.0,0.0,0.0,0.0
AKGMAL_rev,0.0,0.0,0.0,0.0,0.0,0.0
AKGt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
ALATA_L_rev,0.00187956145330348,0.0,0.19013740469688448,0.0,0.0,0.13195681088177713
ALAt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
ACt2r_rev,0.0,1.219681223753147,0.0,0.0,0.0,4.261215097771003
ACtm_rev,0.0,0.0,0.0,0.0,0.0,0.0
ACtr_rev,0.08293505518021227,0.0,0.1322719737183604,0.08806138334841906,0.16841500510028062,0.0
ADK1_rev,0.0,0.0,0.0,0.0,0.0,0.0
ADK1m_rev,0.0,0.0,0.0,0.0,0.0,0.0
ADK3_rev,0.5469998592420442,0.0,0.5486228236280315,0.6217914679870846,0.0,0.5486228235855121
ALCD2x_copy2_rev,0.0,0.0,0.0,0.0,0.0,0.0
BTDD_RR@BTDt_RR_rev,6.172876586817807,6.91800739422007,2.991440213302905,5.8127925381942305,6.986233507674266,1.8905663659574974
ARGt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
ASAD_rev,0.0,0.0,0.0,0.0,0.0,0.0
ASNt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
ASPTA_rev,0.0,0.0,0.0,0.0,0.0,0.0
ASPTAm_rev,3.5093268333093173,3.8638923494407704,3.806307327903821,3.6658995670187036,3.68129435110067,3.709555972474616
3MOBtm_rev,0.0,0.0,0.20536359747874755,0.0,0.0,0.20536359747874755
ASPt2m_rev,3.5093268333093173,3.8638923494407704,3.806307327903821,3.6658995670187036,3.68129435110067,3.7095559724746163
ASPt2n@ASPt5n@CO2tn@H2Otn@HCO3En@HCO3tn_rev,0.26887109992663116,0.26887109994996267,0.26887109994996417,0.0,0.26887109994995995,0.0
ASPt2r_rev,3.1115402375466323,3.4165159933988676,3.555549266298265,3.2757462635879238,3.3071394704370505,3.508376012128327
3MOPt_rev,0.0,0.0,0.0,0.0,0.0,0.0
3MOPtm_rev,1.2218773550159072,0.0,0.0,1.476945306271831,0.0,0.0
CITtcm_rev,0.0,0.0,0.0,0.0,0.0,1.678098918134744e-06
CO2t_rev,23.521631675518048,22.918293530515975,21.558149474203617,23.36997346407533,22.00055847647919,20.44635622954431
CO2tm_rev,9.323114529235085,7.258372170823883,4.196282785628423,9.643961431731558,6.967954569580045,4.154806017371613
CITt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
CITtam_rev,0.21205280728119213,0.3036373219506814,0.00020524521456617706,0.20073725572765505,0.14595890053453478,0.00019999999999953388
DGK1_rev,0.0016229643859393787,0.0016229643859868715,0.0016229643859868715,0.0016229643859878573,0.0016229643859868715,0.0016229643859868715
CYSt2r_rev,0.008182445446014874,0.008182445446014826,0.008182445446014826,0.008182445446014874,0.004686309664537091,0.008182445446014826
CYTK1_rev,0.018293596374547125,0.018287855769110163,0.018293596374547125,0.018292234186615096,0.018288026169225508,0.018293596374547125
CYTK2_rev,0.0,0.0,0.0,0.0,0.0,0.0
DADK_rev,0.0024344465789803075,0.004868893158021499,0.0024344465789803075,0.0024344465789803075,0.004868893157960615,0.0024344465789803075
DASYN_SC_rev,0.0,0.0,0.0,0.0,0.0,0.0
DCMPDA_rev,0.0016229643872811357,0.0016229643859868715,0.0016229643859868715,0.0016229643859868026,0.0016229643859868715,0.0016229643859868715
4HGLSDm@PHCDm@PHCHGSm_rev,0.0,0.0,0.0,0.0,0.0,0.0
ENO@PGM_rev,0.0,0.0,0.0,0.0,0.0,0.0
DTMPK@DTTPt@NDPK4_rev,0.0,0.0,0.0,0.0,0.0,0.0
DURIPP_rev,0.0,0.0,0.0,0.0,0.0,0.0
EPISTt_rev,0.0,0.0,0.0,0.0,0.0,0.0
D_LACt2_rev,0.00010937893236473428,0.0001,0.0,0.00011436683081456067,0.0,0.0
D_LACt2m_rev,0.0,0.0,0.0,0.0,0.9891994006270264,0.0
D_LACtm_rev,0.0,0.0,0.0,0.0,0.0,0.0
ERGSTt_rev,0.0,0.0,0.0,0.0,0.0,0.0
ETOHt_rev,0.00022099182401928572,0.0002,0.0003715289630742759,0.0002688127080440971,0.0003163480985606866,0.00036503824493239206
ABUTt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_rev,0.031016718583074903,0.006399692113249441,0.0,0.0,0.0063997534572803995,0.0
FACOAL160_rev,0.0,0.012439725845249622,0.0,0.014335548639958322,0.014333276311798638,0.014336284221429426
G6PI_rev,0.0,0.0,0.0,0.0,0.0,0.0
G6PI3_rev,0.0,0.0,0.0,0.0,0.0,0.0
GALT@UGLT_rev,0.0,0.0,1.770354660551463,0.0,0.0,1.3999359296396445
GLUt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
GAM6Pt_rev,0.0,0.0,0.0,0.0,0.0,0.0
GAPD@PGK_rev,0.0,0.0,0.0,0.0,0.0,0.0
GLYt2m@GHMT2rm_rev,0.0,0.0,0.0,0.0,0.0,0.0
GLYt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
FBA_rev,0.0,0.0,0.0,0.0,0.0,0.0
GHMT2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
GK1_rev,0.0,0.0,0.00014200938375626485,0.0,0.0,0.0
GK2_rev,0.0,0.0,0.0,0.0,0.0,0.0
GLCtv_rev,0.359677518381492,1.7077040765706832,0.595997826744747,0.15212527635634387,0.0,0.42238759190666286
GLNt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
GUAt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
H2Ot_rev,11.60015258467466,9.848788874568156,11.397405014182354,11.544036949204562,10.940874200816733,13.859380654492357
GLUDy_rev,0.0,0.0,0.0,0.0,0.0,0.0
H2Otm_rev,45.20263588225744,44.15087669708367,45.730495365813496,45.34441084037633,42.64615937043847,45.814278423651054
FE2utm@FEtm_rev,0.0,0.0,0.0,0.0,0.0,0.0
FECOSTt_rev,0.0,0.0,0.0,0.0,0.0,0.0
HISt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
HSDy_rev,0.0,0.0,0.0,0.0,0.0,0.0
HXANt2r_rev,1.9664587360229433,0.0,1.9664587360229473,1.966458736022932,0.0,0.0
LANOSTt_rev,0.0,0.0,0.0,0.0,0.0,0.0
LEUTA_rev,0.0,0.0,0.0,0.0,0.0,0.0
ILETA_rev,0.0,0.0,0.0,0.0,0.0,0.0
ILEt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
LEUt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
FORt_rev,0.0034961357813034204,0.003496135781477736,0.003496135781477736,0.0034961357813034204,0.0,0.0034961357813034204
LYSt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
MALt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
MALtm_rev,0.0,0.053279047320327955,0.0,0.0,0.06951739991046313,0.0
L_LACt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
MDH_rev,7.2925934567034005,0.24826741354698198,11.742994855225763,7.18003538983767,0.0,11.889991170707761
MDHm_rev,0.0,0.0,0.0,0.0,0.0,0.0
MTHFC_rev,0.0,0.0,0.0,0.0,0.003496135781477736,0.0
MTHFD_rev,0.0,0.0,0.0,0.0,0.003496135781477736,0.0
METt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
FUM_rev,0.0,0.0,0.00025280142694613755,0.0,0.0,0.0
NDPK1_rev,0.0,0.0,0.0,0.0,0.0,0.0
NDPK3_rev,0.009367292251633233,0.009361551646196271,0.009367292251633233,0.009365930063730451,0.018288026169225508,0.009367292251633233
NDPK5_rev,0.0,0.0016229643859868715,0.0016229643859873022,0.0,0.0016229643859868715,0.0016229643859873022
NDPK6_rev,0.0,0.0016229643859868715,0.004057410964833381,0.0,0.0016229643859868715,0.004057410964967179
FUMt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7_rev,0.0,0.0,0.0,0.0,0.0,0.0
NDPK8_rev,0.0,0.004868893158021499,0.0,0.0,0.004868893157960615,0.0
NH4t_rev,0.0,3.7621158290101446,5.9439638510524375,0.0,3.9181786918118267,3.9092459720576613
NH4tm_rev,0.0,0.0,0.0,0.0,0.0,0.0
G3PCt_rev,0.0,0.0,0.0,0.0,0.0,0.0
OAAt2m_rev,7.093735761587589,0.0,11.692980390927646,6.991062046753148,0.0,11.889991170707761
PPM_rev,0.141732127293766,0.14173212735793367,0.14173212735793095,0.14173212735785906,0.14173212735797575,0.14173212735785723
PGI_rev,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_rev,1.1180195913967061,1.808388216604158,1.770354660551463,1.118019591396706,1.1180195913967061,1.1180195913967061
ORNt2r_rev,0.041292609291430526,0.03008048547952537,0.0,0.042687203670492925,0.032318963771981804,0.0029219216862513653
PHETA1_rev,0.0,0.0,0.0,0.0,0.0,0.0
PHEt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
PIt2m_rev,0.0,0.0,0.0,0.0,0.0,0.0
PAPt_rev,0.0,0.0,0.0,0.0,0.0,0.0
PYRt2m_rev,0.0,0.0,0.0,0.0,0.0,0.0
SLFAT_rev,0.0,0.0,0.0,0.0,0.0,0.0
RPE_rev,0.09407332729738194,0.0,0.0,0.09270853032061233,0.0,0.0
PROt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
RPI_rev,0.09469546364507503,0.42784527614170337,0.2609239453823461,0.09537786219755881,0.22960888255184786,0.2304855720328639
SUCCt2r_rev,0.0,0.0,0.00025280142694613755,0.0,0.0,0.0002
SUCD1m_rev,0.0,0.0,0.0,0.0,0.0,0.0
SUCD2_u6m_rev,0.0,0.0,0.0,0.0,0.0,0.0
SUCD3_u6m_rev,0.0,0.0002,0.00025280142694613755,0.0,0.0,0.0
SBT_Dt_rev,0.0,2.1817259611394983,0.8545225893410587,0.0,0.8192998472244997,0.6699606806286712
SERt2m_rev,0.0,0.0,0.0,0.0,0.0,0.0
SERt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
TALA_rev,7.751404695757703,7.355764715617144,8.309556150966301,7.522074263425995,7.590106318654786,7.89959719457903
THRt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
THYMt3r@TMDPP_rev,0.0,0.0024344465789803075,0.0,0.0024344465789803075,0.0024344465789803075,0.0
TKT1_rev,0.04703666364869097,0.0,0.0,0.04635426516030883,0.0,0.0
TKT2_rev,0.04703666364869097,0.0,0.0,0.0463542651603035,0.0,0.0
TPI_rev,0.0,0.0,0.0,0.0,0.0,0.0
PSERS_SC_rev,0.0,0.0,0.0,0.0,0.0,0.0
VALTA_rev,0.0,0.0,0.0,0.0,0.0,0.0
VALt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
XANt_rev,0.0,0.0,0.0,0.0,0.0,0.0
TRPt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
TTDCAtr_rev,0.0,0.0,0.0,0.0,0.0,0.0
TYRt2r_rev,0.0,0.0,0.0,0.0,0.0,0.0
ZYMSTt_rev,0.0,0.0,0.0,0.0,0.0,0.0
PStm_SC_rev,0.0,0.0,0.0,0.0,1.1495997733781198e-05,1.1495997734073673e-05
UREA2t2_rev,0.041292609291430526,0.030080485479525368,0.0,0.04268720367049292,0.032318963771981804,0.0029219216862513653
URIDK2r_rev,0.004057410966261443,0.0016229643859868715,0.004057410964967179,0.004057410964965168,0.0016229643859868715,0.004057410964967179
PUNP1_rev,0.0335412639770567,0.035975710556113115,2.0,0.033541263977068025,0.03597571055605221,0.03354126397705705
PUNP2_rev,1.9664587360229433,0.0,0.0,0.0,0.0,0.0
PUNP3_rev,0.03339925459323467,0.033399254593287964,0.03339925459328863,0.03339925459323112,0.033399254593288186,0.033399254593618366
PUNP5_rev,0.0,0.0,0.0,0.0,0.0,0.0
PYNP2r_rev,0.07479160878756277,0.07235716220857694,0.07479160878756166,0.0747916087875599,0.07235716220858138,0.07479160878756166
EX_pro__L_e_rev,0.11721193747986931,0.2082103402247255,0.2433263790753193,0.11137593098834908,0.1669141359246462,0.21393683458614804
EX_val__L_e_rev,0.19200403496514049,0.1927556893573481,0.1789318235550526,0.18820879788915965,0.18557982741386536,0.18143442239878213
EX_ura_e_rev,0.0,0.07235716220857694,0.0,0.0,0.0,0.0
EX_tyr__L_e_rev,0.06964623992452734,0.08908835572177987,0.1089898290741447,0.06897598640444214,0.06897598640444214,0.10260787498345558
EX_pi_e_rev,0.13369169129412928,0.13369169129629288,0.1336916912963222,0.133691691294195,0.1336916912963333,0.13369169129422254
EX_phe__L_e_rev,0.09054788803485092,0.11235503542007608,0.09054788803485092,0.09054788803485092,0.11208279282415168,0.09183944945463351
EX_trp__L_e_rev,0.019205078567511316,0.019205078567511302,0.13762435931973482,0.019205078567511316,0.019205078567511302,0.13251386246501184
EX_tre_e_rev,0.4557920650452183,2.0,2.0,0.35201594403264425,1.03303951375402,1.738835488391662
EX_thym_e_rev,0.0,0.002434446578980287,0.0,0.002434446578980287,0.0024344465789803075,0.0
EX_thr__L_e_rev,2.0,2.0,2.0,2.0,2.0,2.0
EX_o2_e_rev,12.0,12.0,11.736987935558973,12.0,11.527355111636632,11.736987935557035
EX_nh4_e_rev,0.0,0.0,0.0,0.0,0.0,0.0
EX_so4_e_rev,0.013524703216557264,0.013524703216560852,0.013524703216557264,0.013524703216557264,0.013524703216560852,0.013524703216557264
EX_ser__L_e_rev,0.2747907470311173,0.16847289568786206,0.31023729923082466,0.24181945236823188,0.14277352950558675,0.2360325652072137
EX_met__L_e_rev,0.04693072016145128,0.04693072016145128,0.0469307201614515,0.04693072016145128,0.04343458437997365,0.04693072016145139
EX_lys__L_e_rev,0.19353850302893444,0.19353850302893444,0.1935385030289345,0.1935385030289345,0.1935385030289345,0.19353850302893444
EX_leu__L_e_rev,0.2024385638779795,0.2004462202514523,0.20043610166937853,0.20292303997843586,0.20215220151232413,0.20043610166937853
EX_ile__L_e_rev,0.09311771357289067,0.13031051549152925,0.13031051549152925,0.11240778842302412,0.13031051549152917,0.13031051549152928
EX_cys__L_e_rev,0.0,0.0,0.0,0.0,0.0,0.0
EX_csn_e_rev,0.07479160878756277,0.0,0.07479160878756166,0.0723571622085796,0.07235716220858138,0.07479160878756166
EX_his__L_e_rev,0.044834391162887344,0.04274353007942766,0.04483439116288733,0.04483439116288733,0.044834391162887344,0.044834391162887344
EX_asp__L_e_rev,0.0,0.0,0.0,0.0,0.0,0.0
EX_asn__L_e_rev,0.07102417555560492,0.07293499479102517,0.06920947889504503,0.06877311585619368,0.07068719912823074,0.06877311585619368
EX_h_e_rev,3.9691380085988612,0.2732913731084352,2.3320843849100044,4.162510722792082,0.5756734242540551,0.33491119695107496
EX_h2o_e_rev,0.0,0.0,0.0,0.0,0.0,0.0
EX_arg__L_e_rev,0.1499635996364681,0.13875147582456293,0.10867099034503758,0.1513581940155304,0.14098995411701942,0.11159291203128899
EX_gua_e_rev,0.03339925459323467,0.033399254593287964,0.03339925459328863,0.03339925459323112,0.033399254593288186,0.03339925459323467
EX_gly_e_rev,0.19327399060534578,0.16996572255368858,0.1539304014557285,0.19637869070441147,0.18658297368498214,0.16011235554641767
EX_ala__L_e_rev,0.07318493649596436,0.08736315484750334,0.09154278404343863,0.06868468763648261,0.08302928398499931,0.09035273184478054
EX_ade_e_rev,2.0,0.033541263977071925,2.0,2.0,0.033541263977071904,0.033541263977074166
EX_glu__L_e_rev,2.0,2.0,2.0,2.0,2.0,1.985359042147954
EX_gln__L_e_rev,1.8391859727829047,1.9834967504007033,2.0,2.0,2.0,2.0
EX_glc__D_e_rev,8.588500140991025,7.950379015931009,7.245220099917115,8.56808674768248,8.36183476479609,7.112153177823404
R_TM_ac_c_sink,0.3482077965204885,0.3931237941236422,0.37287625581618167,0.3507709606045855,0.39094777150713694,0.37361383690302186
R_TM_ala__L_c_sink,0.27366422353984143,0.2665751143640719,0.26448529976610435,0.27591434796958225,0.26894204979532393,0.26528032586543326
R_TM_arg__L_c_sink,0.07498179981823408,0.0693757379122815,0.05433549517251881,0.07567909700776526,0.07049497705850971,0.055796456015644494
R_TM_asn__L_c_sink,0.03551208777780245,0.03646749739551258,0.034604739447522466,0.03438655792809684,0.03534359956411531,0.03438655792809684
R_TM_asp__L_c_sink,0.20114435758075372,0.22785005695578123,0.12581539384162935,0.19507665171539,0.18899152360384489,0.10058998017314465
R_TM_glc__D_c_sink,4.994347635868459,7.7800582893608725,7.945298400214197,4.880364818201612,6.21534860437934,6.790905964214951
R_TM_cit_c_sink,0.00010535796387050349,0.00010989701811133738,0.00010262260729813953,0.00010272367052841746,0.0001,0.00010083904945906738
R_TM_etoh_c_sink,0.00011049591200964286,0.0001,0.00018576448153713796,0.00013440635402204852,0.0001581740492803433,0.00018251912246619603
R_TM_fdp_c_sink,0.0001,0.0001,0.00010482087066746075,0.0001,0.00010121334680123186,0.00010648740663496313
R_TM_glu__L_c_sink,1.093905244278648,1.20997332896899,1.3034691334762454,1.1667749206571238,1.1438648865937995,1.301470436295381
R_TM_gln__L_c_sink,0.9195929863914524,0.9917483752003518,1.0468228133787674,1.0,1.0045791435332119,1.1031073326203074
R_TM_gthrd_c_sink,0.00010937893237208307,0.0001,0.0001,0.00011436683081901058,0.0001,0.0001
R_TM_glyc_c_sink,0.00010919254932992877,0.0001,0.0001,0.00010551620452978685,0.0001065016065329116,0.0001
R_TM_gly_c_sink,0.09974169540173854,0.11139582942756711,0.11941348997654722,0.09818934535220573,0.10308720386192038,0.11632251293120266
R_TM_g3pc_c_sink,0.0001,0.0001057406054077121,0.0001,0.0001013621879027811,0.00010557020532161679,0.0001
R_TM_his__L_c_sink,0.022417195581443665,0.023462626123173517,0.022417195581443665,0.022417195581443665,0.022417195581443665,0.022417195581443665
R_TM_ile__L_c_sink,0.08375165870508387,0.08697489546333233,0.0870641626069021,0.07410662128001716,0.08236764682404404,0.08000912446652907
R_TM_lac__L_c_sink,0.0001,0.0001,0.00010025930027908512,0.00010081114654497732,0.00010791436179580611,0.0001108679049587582
R_TM_leu__L_c_sink,0.10121928193898976,0.10022311012572613,0.10021805083468932,0.10146151998921799,0.10107610075616207,0.10021805083468932
R_TM_lys__L_c_sink,0.09676925151446722,0.09676925151446722,0.09676925151446722,0.09676925151446722,0.09676925151446722,0.09676925151446722
R_TM_nad_c_sink,15.035990432456995,14.614648217749446,16.021462730119524,14.697260713584447,14.495156588357581,15.110233030370333
R_TM_phe__L_c_sink,0.04527394401742544,0.05617751771003804,0.04527394401742544,0.04527394401742544,0.056041396412075895,0.045919724727316744
R_TM_pro__L_c_sink,0.05860596873993466,0.10410517011236271,0.12166318953765964,0.055687965494174534,0.08345706796232312,0.10696841729307402
R_TM_ser__L_c_sink,0.1373953735155587,0.08423644784393104,0.1551186496154123,0.12090972618411593,0.06726173027174341,0.11389124812255688
R_TM_succ_c_sink,0.0001,0.0001,0.00012640071347306877,0.0001,0.0001,0.0001
R_TM_thm_c_sink,0.00010450023616207163,0.00010220963751122123,0.00010718864050202745,0.00010820345305162881,0.0001,0.00010858029529870971
R_TM_tre_c_sink,0.13797665292723615,0.5730739808573292,0.8510005433138133,0.13797665292723615,0.51651975687701,0.7638208462191652
R_TM_udpg_c_sink,2.3335656226998314,1.808388216604158,1.770354660551463,2.0090338273181008,1.1180195913967061,1.3999359296396447
R_TM_val__L_c_sink,0.09600201748257024,0.09637784467867401,0.0894659117775263,0.09410439894457982,0.09278991370693268,0.09071721119939107
